Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
Arp 293;G;16:58:23.90;+58:57:21.0;Dra;1.3;0.7;;;13.5;;;;;S0+? pec;;;;;;;;;;6285,6286;;;NGC 6285,NGC 6286;
Arp 294;G;11:39:42.50;+31:54:33.0;UMa;2.2;1.3;;;12.3;;;;;SAB(rs)a pec;;;;;;;;;;3786,3788;;;NGC 3786,NGC 3788;
Arp 295;G;23:41:47.90;-03:40:37.0;Aqr;1.9;0.3;;;14.5;;;;;Sc;;;;;;;;;;;;;MCG-01-60-021,ARP 295;
Arp 296;G;11:28:49.30;+58:35:26.0;UMa;0.7;0.4;;;15.7;;;;;Multigalaxy;;;;;;;;;;;;;MCG+10-17-5;
Arp 297;G;14:45:14.20;+38:43:44.0;Boo;0.5;0.2;;;15.3;;;;;S0;;;;;;;;;;5752,5753,5754,5755;;;NGC 5752,NGC 5753,NGC 5754,NGC 5755;
Arp 298;G;23:03:15.60;+08:52:26.0;Peg;1.5;1.1;;;12.3;;;;;(R')SAB(rs)a;;;;;;;;;;7469;5283;;NGC 7469,IC 5283;
Arp 299;G;11:28:28.50;+58:34:33.0;UMa;0.3;0.2;;;;;;;;;;;;;;;;;;3690;0694;;MCG+10-17-2A,NGC 3690,IC 0694;
Arp 300;G;09:27:50.20;+68:24:47.0;UMa;0.7;0.4;;;13.9;;;;;SB(s)dm pec;;;;;;;;;;;;;UGC 05028,UGC 05029;
Arp 301;G;11:09:51.50;+24:15:44.0;Leo;0.8;0.4;;;14.5;;;;;S;;;;;;;;;;;;;UGC 06204,UGC 06207;
Arp 302;G;14:57:00.50;+24:36:20.0;Boo;0.9;0.2;;;15.3;;;;;Sc;;;;;;;;;;;;;UGC 09618,UGC 09618;
