Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
LDN 923;DrkN;20:34:41.33;+45:10:23.2;Cyg;13.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 925;DrkN;20:33:40.85;+45:20:19.7;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 926;DrkN;20:35:23.18;+45:19:25.7;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 927;DrkN;21:03:53.26;+41:05:57.5;Cyg;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 928;DrkN;20:41:01.54;+44:35:44.5;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 929;DrkN;20:35:41.21;+45:20:26.5;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 930;DrkN;20:36:53.42;+45:20:30.8;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 931;DrkN;20:47:46.06;+43:51:06.8;Cyg;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 932;DrkN;21:05:52.54;+41:52:03.7;Cyg;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 933;DrkN;20:52:46.44;+44:11:22.9;Cyg;21.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 934;DrkN;21:07:04.39;+42:07:07.3;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 935;DrkN;20:56:47.76;+43:51:35.6;Cyg;90.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 936;DrkN;20:51:44.54;+45:11:19.7;Cyg;57.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 937;DrkN;21:09:52.44;+42:27:15.5;Cyg;171.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 938;DrkN;21:08:51.89;+42:42:12.6;Cyg;33.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 939;DrkN;20:31:04.82;+48:10:10.9;Cyg;268.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 940;DrkN;20:53:44.26;+45:35:26.2;Cyg;23.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 941;DrkN;20:56:44.47;+45:49:35.4;Cyg;19.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 942;DrkN;21:16:22.66;+43:12:34.6;Cyg;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 943;DrkN;21:16:40.46;+43:23:35.5;Cyg;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 944;DrkN;21:17:40.80;+43:17:38.4;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 945;DrkN;20:57:43.46;+46:31:38.6;Cyg;24.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 946;DrkN;21:18:58.85;+43:27:42.1;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 947;DrkN;21:19:59.26;+43:18:44.6;Cyg;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 948;DrkN;21:20:41.50;+43:14:46.7;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 949;DrkN;21:19:22.82;+43:31:43.0;Cyg;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 950;DrkN;21:00:31.92;+46:36:47.5;Cyg;20.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 951;DrkN;21:21:05.50;+43:18:47.9;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 952;DrkN;21:20:29.16;+43:27:46.1;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 953;DrkN;21:21:23.45;+43:22:48.7;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 954;DrkN;21:01:43.15;+47:11:51.0;Cyg;40.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 955;DrkN;20:57:41.06;+47:51:38.5;Cyg;17.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 956;DrkN;21:11:35.42;+45:58:20.6;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 957;DrkN;21:00:41.88;+47:46:48.0;Cyg;30.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 958;DrkN;20:58:58.90;+48:06:42.5;Cyg;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 959;DrkN;21:11:46.54;+46:32:21.1;Cyg;16.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 960;DrkN;21:08:32.74;+47:10:11.6;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 961;DrkN;21:08:50.71;+47:14:12.5;Cyg;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 962;DrkN;21:01:41.04;+48:21:51.1;Cyg;49.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 963;DrkN;21:13:46.99;+46:32:27.2;Cyg;19.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 964;DrkN;21:09:32.64;+47:22:14.9;Cyg;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 965;DrkN;21:19:49.44;+45:52:44.4;Cyg;39.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 966;DrkN;21:00:09.43;+49:01:46.2;Cyg;24.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 967;DrkN;21:10:14.45;+47:34:16.7;Cyg;23.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 968;DrkN;21:22:32.57;+45:32:52.1;Cyg;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 969;DrkN;21:33:55.87;+43:35:22.6;Cyg;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 970;DrkN;21:12:45.38;+47:22:24.2;Cyg;21.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 971;DrkN;21:00:51.05;+49:18:48.6;Cyg;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 972;DrkN;21:21:19.39;+46:07:48.7;Cyg;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 973;DrkN;21:37:27.14;+43:13:31.8;Cyg;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 974;DrkN;21:19:18.14;+46:37:43.0;Cyg;26.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 975;DrkN;21:11:44.28;+47:52:21.4;Cyg;16.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 976;DrkN;21:24:08.21;+46:00:56.5;Cyg;0.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 977;DrkN;21:38:57.46;+43:13:35.8;Cyg;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 978;DrkN;21:01:08.38;+49:41:49.6;Cyg;26.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 979;DrkN;21:39:27.41;+43:21:36.7;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 980;DrkN;21:24:50.06;+46:12:58.3;Cyg;0.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 981;DrkN;20:59:37.01;+50:11:44.9;Cyg;10.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 982;DrkN;21:02:26.26;+49:54:53.3;Cyg;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 983;DrkN;21:32:23.54;+45:03:18.7;Cyg;15.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 984;DrkN;21:01:37.51;+50:11:51.0;Cyg;14.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 985;DrkN;20:59:06.12;+50:34:43.3;Cyg;10.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 986;DrkN;21:32:23.30;+45:13:18.8;Cyg;16.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 987;DrkN;21:00:48.34;+50:40:48.4;Cyg;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 988;DrkN;21:04:38.26;+50:12:00.0;Cyg;27.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 989;DrkN;21:21:47.26;+47:32:49.9;Cyg;71.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 990;DrkN;20:58:52.61;+51:16:42.6;Cyg;13.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 991;DrkN;21:02:18.29;+50:52:53.0;Cyg;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 992;DrkN;20:54:31.87;+52:01:28.9;Cyg;17.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 993;DrkN;21:26:36.65;+47:25:03.4;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 994;DrkN;21:26:00.12;+47:39:01.4;Cyg;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 995;DrkN;21:26:42.50;+47:31:03.4;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 996;DrkN;20:57:32.83;+51:56:38.4;Cyg;17.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 997;DrkN;21:26:36.22;+47:41:03.1;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 998;DrkN;21:04:06.10;+51:11:58.6;Cyg;24.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 999;DrkN;21:07:38.02;+50:42:09.0;Cyg;161.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1000;DrkN;21:06:37.44;+50:52:06.2;Cyg;30.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1001;DrkN;21:27:18.38;+47:41:05.3;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1002;DrkN;20:56:30.89;+52:41:35.2;Cyg;84.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1003;DrkN;20:59:32.42;+52:21:44.6;Cyg;16.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1004;DrkN;21:01:32.98;+52:21:50.8;Cyg;25.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1005;DrkN;21:13:39.60;+50:42:27.0;Cyg;158.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1006;DrkN;21:31:19.22;+47:48:15.8;Cyg;11.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1007;DrkN;21:25:15.91;+48:52:59.5;Cyg;23.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1008;DrkN;21:26:46.03;+49:03:03.6;Cyg;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1009;DrkN;21:33:49.73;+47:53:22.6;Cyg;14.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1010;DrkN;21:38:52.25;+47:03:35.6;Cyg;25.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1011;DrkN;21:06:34.32;+52:22:06.2;Cyg;16.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1012;DrkN;21:34:07.46;+48:06:23.4;Cyg;8.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1013;DrkN;21:00:30.43;+53:21:47.5;Cyg;13.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1014;DrkN;21:24:01.66;+49:59:56.4;Cyg;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1015;DrkN;21:00:30.05;+53:31:47.6;Cyg;13.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1016;DrkN;21:19:46.66;+51:00:44.6;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1017;DrkN;21:25:19.70;+50:09:59.8;Cyg;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1018;DrkN;21:04:31.73;+53:16:59.9;Cyg;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1019;DrkN;21:20:59.11;+50:56:47.8;Cyg;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1020;DrkN;21:42:53.04;+47:13:45.5;Cyg;22.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1021;DrkN;21:21:35.11;+51:01:49.4;Cyg;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1022;DrkN;21:09:34.06;+52:52:14.9;Cyg;37.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1023;DrkN;20:58:27.50;+54:21:41.4;Cyg;31.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1024;DrkN;21:42:16.44;+47:31:44.0;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1026;DrkN;21:01:29.16;+54:01:50.9;Cyg;13.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1027;DrkN;21:06:32.11;+53:22:05.9;Cyg;9.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1028;DrkN;21:05:31.46;+53:32:03.1;Cyg;14.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1029;DrkN;21:01:28.75;+54:11:50.6;Cyg;189.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1030;DrkN;21:46:30.17;+47:05:54.2;Cyg;10.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1031;DrkN;21:45:53.81;+47:13:53.0;Cyg;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1032;DrkN;21:03:29.52;+54:06:56.9;Cyg;12.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1033;DrkN;20:37:13.78;+57:10:32.5;Cyg;50.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1034;DrkN;21:05:30.31;+54:02:03.1;Cyg;12.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1035;DrkN;21:44:40.80;+47:43:49.8;Cyg;19.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1036;DrkN;20:38:14.04;+57:10:36.1;Cyg;17.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1037;DrkN;20:54:23.62;+55:26:28.7;Cep;46.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1038;DrkN;20:46:18.79;+56:21:02.9;Cep;48.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1039;DrkN;20:42:16.20;+56:50:49.6;Cep;16.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1040;DrkN;21:46:35.30;+47:43:54.5;Cyg;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1041;DrkN;20:38:13.03;+57:30:36.0;Cyg;8.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1042;DrkN;21:49:12.46;+47:24:00.7;Cyg;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1043;DrkN;21:39:49.25;+49:13:37.9;Cyg;64.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1044;DrkN;20:41:14.40;+57:20:46.0;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1045;DrkN;21:48:23.90;+47:38:58.9;Cyg;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1046;DrkN;21:43:20.98;+48:43:46.6;Cyg;17.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1047;DrkN;21:48:05.50;+47:51:58.3;Cyg;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1048;DrkN;21:35:16.15;+50:20:26.2;Cyg;15.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1049;DrkN;20:42:14.18;+57:30:49.3;Cep;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1050;DrkN;21:05:28.32;+54:52:03.0;Cyg;18.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1051;DrkN;20:42:44.33;+57:30:51.1;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1052;DrkN;21:47:53.06;+48:07:57.7;Cyg;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1053;DrkN;20:59:24.43;+55:41:44.5;Cep;10.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1054;DrkN;21:34:45.36;+50:43:25.0;Cyg;147.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1055;DrkN;21:53:13.78;+47:12:10.1;Cyg;26.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1056;DrkN;20:58:23.26;+56:01:41.2;Cep;11.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1057;DrkN;21:43:49.82;+49:33:47.9;Cyg;13.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1058;DrkN;21:02:24.48;+56:01:53.8;Cep;55.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1059;DrkN;21:40:47.09;+50:43:40.4;Cyg;14.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1060;DrkN;21:11:29.14;+55:17:20.8;Cyg;10.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1061;DrkN;20:58:19.58;+57:21:41.0;Cep;47.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1062;DrkN;21:13:29.16;+55:32:26.5;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1063;DrkN;21:07:25.15;+56:22:08.8;Cep;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1064;DrkN;21:13:28.94;+55:37:26.8;Cep;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1065;DrkN;21:07:24.72;+56:32:08.9;Cep;9.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1066;DrkN;21:47:49.15;+50:43:57.7;Cyg;27.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1067;DrkN;21:09:24.94;+56:42:14.8;Cep;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1068;DrkN;21:06:16.82;+57:07:05.5;Cep;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1069;DrkN;21:08:24.17;+56:52:11.6;Cep;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1070;DrkN;21:46:48.31;+51:03:55.1;Cyg;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1071;DrkN;20:58:17.14;+58:11:40.9;Cep;18.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1072;DrkN;21:16:28.49;+56:12:35.3;Cep;73.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1073;DrkN;21:48:18.22;+51:23:58.9;Cyg;24.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1074;DrkN;21:34:39.50;+53:53:24.7;Cyg;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1075;DrkN;21:31:37.51;+54:23:16.8;Cyg;22.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1076;DrkN;20:49:20.90;+59:51:13.0;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1077;DrkN;21:37:40.78;+53:43:32.5;Cyg;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1078;DrkN;21:36:39.82;+54:03:30.2;Cyg;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1079;DrkN;21:32:37.15;+54:43:19.6;Cyg;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1080;DrkN;21:21:29.33;+56:32:49.6;Cep;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1081;DrkN;21:36:39.14;+54:23:30.1;Cyg;45.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1082;DrkN;20:51:08.38;+60:11:18.6;Cep;20.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1083;DrkN;21:33:34.78;+55:58:22.1;Cep;52.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1084;DrkN;21:41:39.79;+54:53:42.7;Cyg;18.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1085;DrkN;21:33:33.00;+56:45:22.0;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1086;DrkN;21:28:29.28;+57:33:08.6;Cep;18.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1087;DrkN;21:35:34.18;+56:33:27.4;Cep;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1088;DrkN;21:38:35.98;+56:13:35.0;Cep;8.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1089;DrkN;20:32:48.74;+63:30:18.4;Cep;29.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1090;DrkN;21:35:33.79;+56:43:27.5;Cep;10.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1091;DrkN;22:00:49.78;+52:54:27.4;Cyg;21.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1092;DrkN;21:37:33.94;+56:58:32.5;Cep;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1093;DrkN;21:33:30.91;+57:38:22.2;Cep;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1094;DrkN;20:32:46.42;+64:00:18.0;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1095;DrkN;21:42:37.22;+56:18:45.0;Cep;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1096;DrkN;21:31:29.14;+58:03:16.9;Cep;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1097;DrkN;21:46:39.86;+55:43:54.8;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1098;DrkN;21:34:31.27;+57:38:24.7;Cep;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1099;DrkN;21:36:32.59;+57:23:29.8;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1100;DrkN;20:34:47.14;+64:00:24.8;Cep;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1101;DrkN;21:39:34.66;+56:58:37.6;Cep;18.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1102;DrkN;21:32:29.50;+58:03:19.4;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1103;DrkN;21:41:41.98;+56:43:43.0;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1104;DrkN;21:42:06.12;+56:43:44.0;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1105;DrkN;21:37:08.42;+57:33:31.3;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1106;DrkN;21:42:35.95;+56:53:45.2;Cep;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1107;DrkN;21:56:45.74;+54:29:18.6;Cyg;199.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1108;DrkN;21:26:23.26;+59:33:03.2;Cep;12.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1109;DrkN;21:51:41.47;+55:49:07.0;Cep;23.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 1110;DrkN;21:39:32.54;+57:53:37.7;Cep;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1111;DrkN;21:39:32.54;+57:53:37.7;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1112;DrkN;21:38:31.75;+58:03:34.9;Cep;6.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1113;DrkN;21:44:36.02;+57:11:49.9;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1114;DrkN;21:49:39.58;+56:24:02.2;Cep;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1115;DrkN;21:46:37.25;+56:58:54.8;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1116;DrkN;21:36:29.76;+58:33:29.9;Cep;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1117;DrkN;21:38:31.15;+58:18:34.9;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1118;DrkN;21:46:36.74;+57:12:55.1;Cep;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1119;DrkN;21:13:11.35;+61:42:26.3;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1120;DrkN;21:47:37.25;+57:08:57.5;Cep;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1121;DrkN;21:40:31.99;+58:16:40.1;Cep;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1122;DrkN;20:32:39.74;+65:20:17.9;Cep;12.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1123;DrkN;21:39:31.13;+58:28:37.6;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1124;DrkN;21:41:32.50;+58:13:42.6;Cep;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1125;DrkN;21:14:41.98;+61:42:30.6;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1126;DrkN;21:39:30.91;+58:33:37.4;Cep;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1127;DrkN;21:40:55.46;+58:33:41.0;Cep;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 1128;DrkN;21:41:31.70;+58:33:42.5;Cep;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1129;DrkN;21:46:35.21;+57:53:55.0;Cep;12.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 1130;DrkN;21:44:33.46;+58:18:50.0;Cep;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1131;DrkN;21:39:58.58;+59:33:38.9;Cep;12.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1132;DrkN;21:46:33.26;+58:43:54.8;Cep;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1133;DrkN;22:02:44.76;+56:14:31.6;Cep;29.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1134;DrkN;21:41:27.43;+60:13:42.6;Cep;97.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1135;DrkN;21:39:25.44;+60:38:37.3;Cep;13.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1136;DrkN;21:45:29.76;+59:58:52.3;Cep;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 1137;DrkN;21:51:34.49;+59:04:06.6;Cep;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1138;DrkN;21:51:34.49;+59:04:06.6;Cep;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1139;DrkN;21:55:37.27;+58:34:16.0;Cep;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1140;DrkN;21:40:25.18;+60:53:39.8;Cep;29.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1141;DrkN;21:55:36.91;+58:44:16.1;Cep;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1142;DrkN;21:56:36.55;+59:04:18.1;Cep;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1143;DrkN;21:57:37.18;+58:59:20.4;Cep;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1144;DrkN;21:50:31.54;+60:07:04.4;Cep;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1145;DrkN;21:31:15.60;+62:43:16.3;Cep;25.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1146;DrkN;21:31:15.60;+62:43:16.3;Cep;25.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 1147;DrkN;20:40:31.87;+67:20:44.9;Cep;21.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 1148;DrkN;20:40:31.87;+67:20:44.9;Cep;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1149;DrkN;21:57:36.86;+59:07:20.6;Cep;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 1150;DrkN;22:15:50.16;+55:59:58.2;Cep;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 1151;DrkN;21:59:37.82;+59:04:25.0;Cep;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 1152;DrkN;20:34:25.03;+68:00:24.5;Dra;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 1153;DrkN;22:00:38.42;+58:59:27.2;Cep;16.9;;;;;;;;;;;;;;;;;;;;;;;
